"lon","lat","country","continent","piece"
156.81,57.832,"Russia","Europe","p202"
158.364,58.056,"Russia","Europe","p202"
163.67,61.141,"Russia","Europe","p202"
164.474,62.551,"Russia","Europe","p202"
163.258,62.466,"Russia","Europe","p202"
162.658,61.642,"Russia","Europe","p202"
160.121,60.544,"Russia","Europe","p202"
159.302,61.774,"Russia","Europe","p202"
156.721,61.434,"Russia","Europe","p202"
154.218,59.758,"Russia","Europe","p202"
155.044,59.145,"Russia","Europe","p202"
151.266,58.781,"Russia","Europe","p202"
151.338,59.504,"Russia","Europe","p202"
149.784,59.656,"Russia","Europe","p202"
148.545,59.164,"Russia","Europe","p202"
142.198,59.04,"Russia","Europe","p202"
135.126,54.73,"Russia","Europe","p202"
136.702,54.604,"Russia","Europe","p202"
138.165,53.755,"Russia","Europe","p202"
139.902,54.19,"Russia","Europe","p202"
141.345,53.09,"Russia","Europe","p202"
140.062,48.447,"Russia","Europe","p202"
134.869,43.398,"Russia","Europe","p202"
133.537,42.811,"Russia","Europe","p202"
132.278,43.285,"Russia","Europe","p202"
130.78,42.22,"Russia","Europe","p202"
131.025,44.968,"Russia","Europe","p202"
133.097,45.144,"Russia","Europe","p202"
135.026,48.478,"Russia","Europe","p202"
130.987,47.79,"Russia","Europe","p202"
130.582,48.73,"Russia","Europe","p202"
129.398,49.441,"Russia","Europe","p202"
127.657,49.76,"Russia","Europe","p202"
125.946,52.793,"Russia","Europe","p202"
123.571,53.459,"Russia","Europe","p202"
120.177,52.754,"Russia","Europe","p202"
120.738,51.964,"Russia","Europe","p202"
119.288,50.143,"Russia","Europe","p202"
117.879,49.511,"Russia","Europe","p202"
114.362,50.248,"Russia","Europe","p202"
110.662,49.13,"Russia","Europe","p202"
108.475,49.283,"Russia","Europe","p202"
106.889,50.274,"Russia","Europe","p202"
103.677,50.09,"Russia","Europe","p202"
102.256,50.511,"Russia","Europe","p202"
102.065,51.26,"Russia","Europe","p202"
98.861,52.047,"Russia","Europe","p202"
97.826,51.011,"Russia","Europe","p202"
98.232,50.422,"Russia","Europe","p202"
97.26,49.726,"Russia","Europe","p202"
92.235,50.802,"Russia","Europe","p202"
87.36,49.215,"Russia","Europe","p202"
83.383,51.069,"Russia","Europe","p202"
81.946,50.812,"Russia","Europe","p202"
80.568,51.388,"Russia","Europe","p202"
80.036,50.865,"Russia","Europe","p202"
76.525,54.177,"Russia","Europe","p202"
76.891,54.491,"Russia","Europe","p202"
73.426,53.49,"Russia","Europe","p202"
73.509,54.036,"Russia","Europe","p202"
71.18,54.133,"Russia","Europe","p202"
70.865,55.17,"Russia","Europe","p202"
69.068,55.385,"Russia","Europe","p202"
61.437,54.006,"Russia","Europe","p202"
60.978,53.665,"Russia","Europe","p202"
61.7,52.98,"Russia","Europe","p202"
59.968,51.96,"Russia","Europe","p202"
61.588,51.273,"Russia","Europe","p202"
61.337,50.799,"Russia","Europe","p202"
56.778,51.044,"Russia","Europe","p202"
55.717,50.622,"Russia","Europe","p202"
52.329,51.719,"Russia","Europe","p202"
50.767,51.693,"Russia","Europe","p202"
48.702,50.605,"Russia","Europe","p202"
48.578,49.875,"Russia","Europe","p202"
47.549,50.455,"Russia","Europe","p202"
46.466,48.394,"Russia","Europe","p202"
48.057,47.744,"Russia","Europe","p202"
49.101,46.399,"Russia","Europe","p202"
93.778,81.025,"Russia","Europe","p203"
95.941,81.25,"Russia","Europe","p203"
100.187,79.78,"Russia","Europe","p203"
99.94,78.881,"Russia","Europe","p203"
94.973,79.045,"Russia","Europe","p203"
91.181,80.341,"Russia","Europe","p203"
93.778,81.025,"Russia","Europe","p203"
102.838,79.281,"Russia","Europe","p204"
105.372,78.713,"Russia","Europe","p204"
105.075,78.307,"Russia","Europe","p204"
99.438,77.921,"Russia","Europe","p204"
101.265,79.234,"Russia","Europe","p204"
102.838,79.281,"Russia","Europe","p204"
138.831,76.137,"Russia","Europe","p205"
145.086,75.563,"Russia","Europe","p205"
144.3,74.82,"Russia","Europe","p205"
138.955,74.611,"Russia","Europe","p205"
136.974,75.262,"Russia","Europe","p205"
137.512,75.949,"Russia","Europe","p205"
138.831,76.137,"Russia","Europe","p205"
148.222,75.346,"Russia","Europe","p206"
150.732,75.084,"Russia","Europe","p206"
147.977,74.778,"Russia","Europe","p206"
146.119,75.173,"Russia","Europe","p206"
148.222,75.346,"Russia","Europe","p206"
139.863,73.37,"Russia","Europe","p207"
142.062,73.858,"Russia","Europe","p207"
143.604,73.212,"Russia","Europe","p207"
139.863,73.37,"Russia","Europe","p207"
44.847,80.59,"Russia","Europe","p208"
51.523,80.7,"Russia","Europe","p208"
47.586,80.01,"Russia","Europe","p208"
46.503,80.247,"Russia","Europe","p208"
47.072,80.559,"Russia","Europe","p208"
44.847,80.59,"Russia","Europe","p208"
22.731,54.328,"Russia","Europe","p209"
19.661,54.426,"Russia","Europe","p209"
21.268,55.19,"Russia","Europe","p209"
22.758,54.857,"Russia","Europe","p209"
22.731,54.328,"Russia","Europe","p209"
53.508,73.75,"Russia","Europe","p210"
55.902,74.627,"Russia","Europe","p210"
55.632,75.081,"Russia","Europe","p210"
61.17,76.252,"Russia","Europe","p210"
68.157,76.94,"Russia","Europe","p210"
68.852,76.545,"Russia","Europe","p210"
58.477,74.309,"Russia","Europe","p210"
55.419,72.371,"Russia","Europe","p210"
55.623,71.541,"Russia","Europe","p210"
57.536,70.72,"Russia","Europe","p210"
53.677,70.763,"Russia","Europe","p210"
51.602,71.475,"Russia","Europe","p210"
51.456,72.015,"Russia","Europe","p210"
52.478,72.229,"Russia","Europe","p210"
52.444,72.775,"Russia","Europe","p210"
54.428,73.628,"Russia","Europe","p210"
53.508,73.75,"Russia","Europe","p210"
142.915,53.705,"Russia","Europe","p211"
143.235,51.757,"Russia","Europe","p211"
144.654,48.976,"Russia","Europe","p211"
143.174,49.307,"Russia","Europe","p211"
142.559,47.862,"Russia","Europe","p211"
143.533,46.837,"Russia","Europe","p211"
143.505,46.138,"Russia","Europe","p211"
142.748,46.741,"Russia","Europe","p211"
142.092,45.967,"Russia","Europe","p211"
142.18,50.952,"Russia","Europe","p211"
141.594,51.935,"Russia","Europe","p211"
141.683,53.302,"Russia","Europe","p211"
142.607,53.762,"Russia","Europe","p211"
142.21,54.225,"Russia","Europe","p211"
142.655,54.366,"Russia","Europe","p211"
142.915,53.705,"Russia","Europe","p211"
-174.928,67.206,"Russia","Europe","p212"
-175.014,66.584,"Russia","Europe","p212"
-174.34,66.336,"Russia","Europe","p212"
-174.572,67.062,"Russia","Europe","p212"
-171.857,66.913,"Russia","Europe","p212"
-169.9,65.977,"Russia","Europe","p212"
-172.53,65.438,"Russia","Europe","p212"
-172.955,64.253,"Russia","Europe","p212"
-176.207,65.357,"Russia","Europe","p212"
-178.36,65.391,"Russia","Europe","p212"
-178.903,65.74,"Russia","Europe","p212"
-178.686,66.112,"Russia","Europe","p212"
-179.884,65.875,"Russia","Europe","p212"
-179.433,65.404,"Russia","Europe","p212"
-180.0,64.98,"Russia","Europe","p212"
-180.0,68.964,"Russia","Europe","p212"
-174.928,67.206,"Russia","Europe","p212"
-178.694,70.893,"Russia","Europe","p213"
-180.0,70.832,"Russia","Europe","p213"
-180.0,71.516,"Russia","Europe","p213"
-177.578,71.269,"Russia","Europe","p213"
-178.694,70.893,"Russia","Europe","p213"
33.436,45.972,"Russia","Europe","p214"
36.53,45.47,"Russia","Europe","p214"
33.883,44.361,"Russia","Europe","p214"
33.326,44.565,"Russia","Europe","p214"
33.547,45.035,"Russia","Europe","p214"
32.454,45.327,"Russia","Europe","p214"
33.436,45.972,"Russia","Europe","p214"
30.419,-1.135,"Rwanda","Africa","p215"
30.758,-2.287,"Rwanda","Africa","p215"
29.025,-2.839,"Rwanda","Africa","p215"
29.292,-1.62,"Rwanda","Africa","p215"
30.419,-1.135,"Rwanda","Africa","p215"
30.834,3.509,"S. Sudan","Africa","p216"
29.716,4.601,"S. Sudan","Africa","p216"
27.98,4.408,"S. Sudan","Africa","p216"
23.887,8.62,"S. Sudan","Africa","p216"
24.537,8.918,"S. Sudan","Africa","p216"
25.07,10.274,"S. Sudan","Africa","p216"
25.791,10.411,"S. Sudan","Africa","p216"
26.752,9.467,"S. Sudan","Africa","p216"
28.967,9.398,"S. Sudan","Africa","p216"
29.997,10.291,"S. Sudan","Africa","p216"
31.353,9.81,"S. Sudan","Africa","p216"
32.4,11.081,"S. Sudan","Africa","p216"
32.074,11.973,"S. Sudan","Africa","p216"
33.207,12.179,"S. Sudan","Africa","p216"
33.975,8.685,"S. Sudan","Africa","p216"
32.954,7.785,"S. Sudan","Africa","p216"
34.075,7.226,"S. Sudan","Africa","p216"
35.298,5.506,"S. Sudan","Africa","p216"
33.39,3.79,"S. Sudan","Africa","p216"
30.834,3.509,"S. Sudan","Africa","p216"
34.956,29.357,"Saudi Arabia","Asia","p217"
36.069,29.197,"Saudi Arabia","Asia","p217"
37.504,30.004,"Saudi Arabia","Asia","p217"
37.999,30.509,"Saudi Arabia","Asia","p217"
37.002,31.508,"Saudi Arabia","Asia","p217"
39.195,32.161,"Saudi Arabia","Asia","p217"
41.89,31.19,"Saudi Arabia","Asia","p217"
44.709,29.179,"Saudi Arabia","Asia","p217"
47.46,29.003,"Saudi Arabia","Asia","p217"
50.152,26.69,"Saudi Arabia","Asia","p217"
50.24,25.608,"Saudi Arabia","Asia","p217"
51.39,24.627,"Saudi Arabia","Asia","p217"
52.001,23.001,"Saudi Arabia","Asia","p217"
55.208,22.708,"Saudi Arabia","Asia","p217"
55.667,22.0,"Saudi Arabia","Asia","p217"
55.0,20.0,"Saudi Arabia","Asia","p217"
49.117,18.617,"Saudi Arabia","Asia","p217"
47.0,16.95,"Saudi Arabia","Asia","p217"
43.381,17.58,"Saudi Arabia","Asia","p217"
42.779,16.348,"Saudi Arabia","Asia","p217"
40.939,19.486,"Saudi Arabia","Asia","p217"
39.139,21.292,"Saudi Arabia","Asia","p217"
38.493,23.688,"Saudi Arabia","Asia","p217"
37.484,24.285,"Saudi Arabia","Asia","p217"
35.13,28.063,"Saudi Arabia","Asia","p217"
34.632,28.059,"Saudi Arabia","Asia","p217"
34.956,29.357,"Saudi Arabia","Asia","p217"
-16.714,13.595,"Senegal","Africa","p218"
-17.625,14.73,"Senegal","Africa","p218"
-16.121,16.456,"Senegal","Africa","p218"
-14.577,16.598,"Senegal","Africa","p218"
-12.171,14.617,"Senegal","Africa","p218"
-11.514,12.443,"Senegal","Africa","p218"
-16.677,12.385,"Senegal","Africa","p218"
-16.842,13.151,"Senegal","Africa","p218"
-13.845,13.505,"Senegal","Africa","p218"
-16.714,13.595,"Senegal","Africa","p218"
18.83,45.909,"Serbia","Europe","p219"
20.22,46.127,"Serbia","Europe","p219"
21.562,44.769,"Serbia","Europe","p219"
22.706,44.578,"Serbia","Europe","p219"
22.41,44.008,"Serbia","Europe","p219"
22.986,43.211,"Serbia","Europe","p219"
22.545,42.461,"Serbia","Europe","p219"
21.577,42.245,"Serbia","Europe","p219"
21.775,42.683,"Serbia","Europe","p219"
20.814,43.272,"Serbia","Europe","p219"
20.258,42.813,"Serbia","Europe","p219"
19.219,43.524,"Serbia","Europe","p219"
19.6,44.038,"Serbia","Europe","p219"
18.83,45.909,"Serbia","Europe","p219"
-13.247,8.903,"Sierra Leone","Africa","p220"
-12.426,9.836,"Sierra Leone","Africa","p220"
-11.117,10.046,"Sierra Leone","Africa","p220"
-10.23,8.406,"Sierra Leone","Africa","p220"
-11.439,6.786,"Sierra Leone","Africa","p220"
-12.949,7.799,"Sierra Leone","Africa","p220"
-13.247,8.903,"Sierra Leone","Africa","p220"
22.558,49.086,"Slovakia","Europe","p221"
21.872,48.32,"Slovakia","Europe","p221"
20.801,48.624,"Slovakia","Europe","p221"
17.857,47.758,"Slovakia","Europe","p221"
16.88,48.47,"Slovakia","Europe","p221"
18.555,49.495,"Slovakia","Europe","p221"
22.558,49.086,"Slovakia","Europe","p221"
13.806,46.509,"Slovenia","Europe","p222"
16.565,46.504,"Slovenia","Europe","p222"
15.328,45.452,"Slovenia","Europe","p222"
13.715,45.5,"Slovenia","Europe","p222"
13.806,46.509,"Slovenia","Europe","p222"
162.119,-10.483,"Solomon Is.","Oceania","p223"
162.399,-10.826,"Solomon Is.","Oceania","p223"
161.7,-10.82,"Solomon Is.","Oceania","p223"
161.32,-10.205,"Solomon Is.","Oceania","p223"
162.119,-10.483,"Solomon Is.","Oceania","p223"
160.852,-9.873,"Solomon Is.","Oceania","p224"
159.849,-9.794,"Solomon Is.","Oceania","p224"
159.703,-9.243,"Solomon Is.","Oceania","p224"
160.852,-9.873,"Solomon Is.","Oceania","p224"
159.64,-8.02,"Solomon Is.","Oceania","p225"
159.917,-8.538,"Solomon Is.","Oceania","p225"
158.211,-7.422,"Solomon Is.","Oceania","p225"
159.64,-8.02,"Solomon Is.","Oceania","p225"
41.585,-1.683,"Somalia","Africa","p226"
40.993,-0.858,"Somalia","Africa","p226"
40.981,2.785,"Somalia","Africa","p226"
42.129,4.234,"Somalia","Africa","p226"
44.964,5.002,"Somalia","Africa","p226"
48.938,9.452,"Somalia","Africa","p226"
48.948,11.411,"Somalia","Africa","p226"
51.111,12.025,"Somalia","Africa","p226"
50.552,9.199,"Somalia","Africa","p226"
48.595,5.339,"Somalia","Africa","p226"
41.585,-1.683,"Somalia","Africa","p226"
48.948,11.411,"Somaliland","Africa","p227"
48.938,9.452,"Somaliland","Africa","p227"
47.789,8.003,"Somaliland","Africa","p227"
43.679,9.184,"Somaliland","Africa","p227"
42.559,10.573,"Somaliland","Africa","p227"
43.145,11.462,"Somaliland","Africa","p227"
44.118,10.446,"Somaliland","Africa","p227"
48.948,11.411,"Somaliland","Africa","p227"
16.345,-28.577,"South Africa","Africa","p228"
16.824,-28.082,"South Africa","Africa","p228"
18.465,-29.045,"South Africa","Africa","p228"
19.895,-28.461,"South Africa","Africa","p228"
19.896,-24.768,"South Africa","Africa","p228"
20.89,-26.829,"South Africa","Africa","p228"
21.606,-26.727,"South Africa","Africa","p228"
23.312,-25.269,"South Africa","Africa","p228"
25.665,-25.487,"South Africa","Africa","p228"
27.119,-23.574,"South Africa","Africa","p228"
29.432,-22.091,"South Africa","Africa","p228"
31.191,-22.252,"South Africa","Africa","p228"
31.931,-24.369,"South Africa","Africa","p228"
31.838,-25.843,"South Africa","Africa","p228"
31.044,-25.731,"South Africa","Africa","p228"
30.686,-26.744,"South Africa","Africa","p228"
31.283,-27.286,"South Africa","Africa","p228"
32.83,-26.742,"South Africa","Africa","p228"
32.203,-28.752,"South Africa","Africa","p228"
28.22,-32.772,"South Africa","Africa","p228"
25.781,-33.945,"South Africa","Africa","p228"
22.574,-33.864,"South Africa","Africa","p228"
20.071,-34.795,"South Africa","Africa","p228"
18.377,-34.137,"South Africa","Africa","p228"
17.925,-32.611,"South Africa","Africa","p228"
18.222,-31.662,"South Africa","Africa","p228"
16.345,-28.577,"South Africa","Africa","p228"
28.978,-28.956,"South Africa","Africa","p229"
28.074,-28.851,"South Africa","Africa","p229"
26.999,-29.876,"South Africa","Africa","p229"
28.107,-30.546,"South Africa","Africa","p229"
29.325,-29.257,"South Africa","Africa","p229"
28.978,-28.956,"South Africa","Africa","p229"
126.175,37.75,"South Korea","Asia","p230"
128.35,38.612,"South Korea","Asia","p230"
129.46,36.784,"South Korea","Asia","p230"
129.091,35.082,"South Korea","Asia","p230"
126.486,34.39,"South Korea","Asia","p230"
126.117,36.725,"South Korea","Asia","p230"
126.86,36.894,"South Korea","Asia","p230"
126.175,37.75,"South Korea","Asia","p230"
-7.454,37.098,"Spain","Europe","p231"
-7.029,38.076,"Spain","Europe","p231"
-7.499,39.63,"Spain","Europe","p231"
-6.389,41.382,"Spain","Europe","p231"
-8.264,42.28,"Spain","Europe","p231"
-9.035,41.881,"Spain","Europe","p231"
-9.393,43.027,"Spain","Europe","p231"
-7.978,43.748,"Spain","Europe","p231"
-1.901,43.423,"Spain","Europe","p231"
0.338,42.58,"Spain","Europe","p231"
2.986,42.473,"Spain","Europe","p231"
3.039,41.892,"Spain","Europe","p231"
2.092,41.226,"Spain","Europe","p231"
0.811,41.015,"Spain","Europe","p231"
-0.279,39.31,"Spain","Europe","p231"
0.111,38.739,"Spain","Europe","p231"
-2.146,36.674,"Spain","Europe","p231"
-4.369,36.678,"Spain","Europe","p231"
-5.377,35.947,"Spain","Europe","p231"
-7.454,37.098,"Spain","Europe","p231"
81.788,7.523,"Sri Lanka","Asia","p232"
81.637,6.482,"Sri Lanka","Asia","p232"
80.348,5.968,"Sri Lanka","Asia","p232"
79.695,8.201,"Sri Lanka","Asia","p232"
80.148,9.824,"Sri Lanka","Asia","p232"
81.788,7.523,"Sri Lanka","Asia","p232"
24.567,8.229,"Sudan","Africa","p233"
23.459,8.954,"Sudan","Africa","p233"
23.554,10.089,"Sudan","Africa","p233"
21.937,12.588,"Sudan","Africa","p233"
23.025,15.681,"Sudan","Africa","p233"
23.887,15.611,"Sudan","Africa","p233"
23.85,20.0,"Sudan","Africa","p233"
25.0,20.003,"Sudan","Africa","p233"
25.0,22.0,"Sudan","Africa","p233"
36.866,22.0,"Sudan","Africa","p233"
37.482,18.614,"Sudan","Africa","p233"
38.41,17.998,"Sudan","Africa","p233"
36.853,16.957,"Sudan","Africa","p233"
36.27,13.563,"Sudan","Africa","p233"
34.257,10.63,"Sudan","Africa","p233"
33.975,8.685,"Sudan","Africa","p233"
33.207,12.179,"Sudan","Africa","p233"
32.743,12.248,"Sudan","Africa","p233"
32.074,11.973,"Sudan","Africa","p233"
32.4,11.081,"Sudan","Africa","p233"
31.353,9.81,"Sudan","Africa","p233"
29.997,10.291,"Sudan","Africa","p233"
28.967,9.398,"Sudan","Africa","p233"
26.752,9.467,"Sudan","Africa","p233"
25.791,10.411,"Sudan","Africa","p233"
25.07,10.274,"Sudan","Africa","p233"
24.537,8.918,"Sudan","Africa","p233"
23.887,8.62,"Sudan","Africa","p233"
24.567,8.229,"Sudan","Africa","p233"
-54.525,2.312,"Suriname","South America","p234"
-55.973,2.51,"Suriname","South America","p234"
-55.996,1.818,"Suriname","South America","p234"
-56.539,1.9,"Suriname","South America","p234"
-57.602,3.335,"Suriname","South America","p234"
-58.045,4.061,"Suriname","South America","p234"
-57.147,5.973,"Suriname","South America","p234"
-53.958,5.757,"Suriname","South America","p234"
-54.479,4.897,"Suriname","South America","p234"
-54.007,3.62,"Suriname","South America","p234"
-54.525,2.312,"Suriname","South America","p234"
11.027,58.856,"Sweden","Europe","p235"
12.3,60.118,"Sweden","Europe","p235"
12.631,61.294,"Sweden","Europe","p235"
11.992,61.8,"Sweden","Europe","p235"
11.931,63.128,"Sweden","Europe","p235"
12.58,64.066,"Sweden","Europe","p235"
13.572,64.049,"Sweden","Europe","p235"
13.92,64.445,"Sweden","Europe","p235"
13.556,64.787,"Sweden","Europe","p235"
16.769,68.014,"Sweden","Europe","p235"
17.729,68.011,"Sweden","Europe","p235"
17.994,68.567,"Sweden","Europe","p235"
19.879,68.407,"Sweden","Europe","p235"
20.025,69.065,"Sweden","Europe","p235"
20.646,69.106,"Sweden","Europe","p235"
23.539,67.936,"Sweden","Europe","p235"
23.903,66.007,"Sweden","Europe","p235"
22.183,65.724,"Sweden","Europe","p235"
21.214,65.026,"Sweden","Europe","p235"
21.37,64.414,"Sweden","Europe","p235"
17.848,62.749,"Sweden","Europe","p235"
17.12,61.341,"Sweden","Europe","p235"
18.788,60.082,"Sweden","Europe","p235"
17.869,58.954,"Sweden","Europe","p235"
16.829,58.72,"Sweden","Europe","p235"
15.88,56.104,"Sweden","Europe","p235"
14.667,56.201,"Sweden","Europe","p235"
14.101,55.408,"Sweden","Europe","p235"
12.943,55.362,"Sweden","Europe","p235"
11.027,58.856,"Sweden","Europe","p235"
9.594,47.525,"Switzerland","Europe","p236"
9.48,47.103,"Switzerland","Europe","p236"
10.443,46.894,"Switzerland","Europe","p236"
9.923,46.315,"Switzerland","Europe","p236"
7.274,45.777,"Switzerland","Europe","p236"
6.023,46.273,"Switzerland","Europe","p236"
6.737,47.542,"Switzerland","Europe","p236"
9.594,47.525,"Switzerland","Europe","p236"
35.72,32.709,"Syria","Asia","p237"
36.612,34.202,"Syria","Asia","p237"
35.905,35.41,"Syria","Asia","p237"
36.739,36.818,"Syria","Asia","p237"
42.35,37.23,"Syria","Asia","p237"
41.29,36.359,"Syria","Asia","p237"
41.006,34.419,"Syria","Asia","p237"
36.834,32.313,"Syria","Asia","p237"
35.72,32.709,"Syria","Asia","p237"
121.778,24.394,"Taiwan","Asia","p238"
120.747,21.971,"Taiwan","Asia","p238"
120.106,23.556,"Taiwan","Asia","p238"
121.495,25.295,"Taiwan","Asia","p238"
121.778,24.394,"Taiwan","Asia","p238"
67.83,37.145,"Tajikistan","Asia","p239"
68.392,38.157,"Tajikistan","Asia","p239"
68.176,38.902,"Tajikistan","Asia","p239"
67.442,39.14,"Tajikistan","Asia","p239"
67.701,39.58,"Tajikistan","Asia","p239"
68.536,39.533,"Tajikistan","Asia","p239"
69.329,40.728,"Tajikistan","Asia","p239"
70.667,40.96,"Tajikistan","Asia","p239"
70.458,40.496,"Tajikistan","Asia","p239"
71.014,40.244,"Tajikistan","Asia","p239"
69.56,40.103,"Tajikistan","Asia","p239"
69.465,39.527,"Tajikistan","Asia","p239"
73.675,39.431,"Tajikistan","Asia","p239"
73.929,38.506,"Tajikistan","Asia","p239"
74.865,38.379,"Tajikistan","Asia","p239"
74.98,37.42,"Tajikistan","Asia","p239"
73.26,37.495,"Tajikistan","Asia","p239"
71.845,36.738,"Tajikistan","Asia","p239"
70.807,38.486,"Tajikistan","Asia","p239"
69.196,37.151,"Tajikistan","Asia","p239"
67.83,37.145,"Tajikistan","Asia","p239"
33.904,-0.95,"Tanzania","Africa","p240"
37.699,-3.097,"Tanzania","Africa","p240"
37.767,-3.677,"Tanzania","Africa","p240"
39.202,-4.677,"Tanzania","Africa","p240"
38.741,-5.909,"Tanzania","Africa","p240"
39.44,-6.84,"Tanzania","Africa","p240"
39.187,-8.486,"Tanzania","Africa","p240"
40.317,-10.317,"Tanzania","Africa","p240"
39.521,-10.897,"Tanzania","Africa","p240"
36.514,-11.721,"Tanzania","Africa","p240"
34.56,-11.52,"Tanzania","Africa","p240"
33.74,-9.417,"Tanzania","Africa","p240"
30.74,-8.34,"Tanzania","Africa","p240"
29.62,-6.52,"Tanzania","Africa","p240"
29.34,-4.5,"Tanzania","Africa","p240"
30.752,-3.359,"Tanzania","Africa","p240"
30.419,-1.135,"Tanzania","Africa","p240"
33.904,-0.95,"Tanzania","Africa","p240"
105.219,14.273,"Thailand","Asia","p241"
102.988,14.226,"Thailand","Asia","p241"
102.348,13.394,"Thailand","Asia","p241"
102.585,12.187,"Thailand","Asia","p241"
100.832,12.627,"Thailand","Asia","p241"
100.978,13.413,"Thailand","Asia","p241"
100.098,13.407,"Thailand","Asia","p241"
99.222,9.239,"Thailand","Asia","p241"
99.874,9.208,"Thailand","Asia","p241"
100.459,7.43,"Thailand","Asia","p241"
102.141,6.222,"Thailand","Asia","p241"
101.154,5.691,"Thailand","Asia","p241"
98.15,8.35,"Thailand","Asia","p241"
99.587,11.893,"Thailand","Asia","p241"
98.192,15.124,"Thailand","Asia","p241"
98.903,16.178,"Thailand","Asia","p241"
97.376,18.445,"Thailand","Asia","p241"
98.254,19.708,"Thailand","Asia","p241"
100.116,20.418,"Thailand","Asia","p241"
100.606,19.508,"Thailand","Asia","p241"
101.282,19.463,"Thailand","Asia","p241"
101.06,17.512,"Thailand","Asia","p241"
103.2,18.31,"Thailand","Asia","p241"
104.717,17.429,"Thailand","Asia","p241"
104.779,16.442,"Thailand","Asia","p241"
105.589,15.57,"Thailand","Asia","p241"
105.219,14.273,"Thailand","Asia","p241"
124.969,-8.893,"Timor-Leste","Asia","p242"
127.336,-8.397,"Timor-Leste","Asia","p242"
125.089,-9.393,"Timor-Leste","Asia","p242"
124.969,-8.893,"Timor-Leste","Asia","p242"
0.9,10.997,"Togo","Africa","p243"
1.664,9.129,"Togo","Africa","p243"
1.865,6.142,"Togo","Africa","p243"
1.06,5.929,"Togo","Africa","p243"
-0.05,10.707,"Togo","Africa","p243"
0.9,10.997,"Togo","Africa","p243"
-61.68,10.76,"Trinidad and Tobago","North America","p244"
-60.895,10.855,"Trinidad and Tobago","North America","p244"
-60.935,10.11,"Trinidad and Tobago","North America","p244"
-61.95,10.09,"Trinidad and Tobago","North America","p244"
-61.68,10.76,"Trinidad and Tobago","North America","p244"
9.482,30.308,"Tunisia","Africa","p245"
9.056,32.103,"Tunisia","Africa","p245"
7.613,33.344,"Tunisia","Africa","p245"
7.524,34.097,"Tunisia","Africa","p245"
8.141,34.655,"Tunisia","Africa","p245"
8.421,36.946,"Tunisia","Africa","p245"
9.51,37.35,"Tunisia","Africa","p245"
10.21,37.23,"Tunisia","Africa","p245"
10.181,36.724,"Tunisia","Africa","p245"
11.029,37.092,"Tunisia","Africa","p245"
10.6,36.41,"Tunisia","Africa","p245"
10.808,34.834,"Tunisia","Africa","p245"
10.15,34.331,"Tunisia","Africa","p245"
11.489,33.137,"Tunisia","Africa","p245"
11.432,32.369,"Tunisia","Africa","p245"
9.95,31.376,"Tunisia","Africa","p245"
9.97,30.539,"Tunisia","Africa","p245"
9.482,30.308,"Tunisia","Africa","p245"
44.773,37.17,"Turkey","Asia","p246"
36.739,36.818,"Turkey","Asia","p246"
36.15,35.822,"Turkey","Asia","p246"
35.782,36.275,"Turkey","Asia","p246"
36.161,36.651,"Turkey","Asia","p246"
34.715,36.796,"Turkey","Asia","p246"
34.027,36.22,"Turkey","Asia","p246"
30.622,36.678,"Turkey","Asia","p246"
29.7,36.144,"Turkey","Asia","p246"
27.641,36.659,"Turkey","Asia","p246"
26.318,38.208,"Turkey","Asia","p246"
26.805,38.986,"Turkey","Asia","p246"
26.171,39.464,"Turkey","Asia","p246"
27.28,40.42,"Turkey","Asia","p246"
28.82,40.46,"Turkey","Asia","p246"
29.24,41.22,"Turkey","Asia","p246"
31.146,41.088,"Turkey","Asia","p246"
33.513,42.019,"Turkey","Asia","p246"
35.168,42.04,"Turkey","Asia","p246"
38.348,40.949,"Turkey","Asia","p246"
42.62,41.583,"Turkey","Asia","p246"
44.794,39.713,"Turkey","Asia","p246"
44.109,39.428,"Turkey","Asia","p246"
44.773,37.17,"Turkey","Asia","p246"
26.117,41.827,"Turkey","Asia","p247"
27.997,42.007,"Turkey","Asia","p247"
28.988,41.3,"Turkey","Asia","p247"
26.358,40.152,"Turkey","Asia","p247"
26.057,40.824,"Turkey","Asia","p247"
26.604,41.562,"Turkey","Asia","p247"
26.117,41.827,"Turkey","Asia","p247"
52.502,41.783,"Turkmenistan","Asia","p248"
54.079,42.324,"Turkmenistan","Asia","p248"
55.455,41.26,"Turkmenistan","Asia","p248"
57.096,41.322,"Turkmenistan","Asia","p248"
56.932,41.826,"Turkmenistan","Asia","p248"
58.629,42.752,"Turkmenistan","Asia","p248"
59.976,42.223,"Turkmenistan","Asia","p248"
60.466,41.22,"Turkmenistan","Asia","p248"
61.883,41.085,"Turkmenistan","Asia","p248"
62.374,40.054,"Turkmenistan","Asia","p248"
64.17,38.892,"Turkmenistan","Asia","p248"
66.546,37.975,"Turkmenistan","Asia","p248"
66.519,37.363,"Turkmenistan","Asia","p248"
65.746,37.661,"Turkmenistan","Asia","p248"
64.746,37.112,"Turkmenistan","Asia","p248"
64.546,36.312,"Turkmenistan","Asia","p248"
62.231,35.271,"Turkmenistan","Asia","p248"
61.211,35.65,"Turkmenistan","Asia","p248"
61.123,36.492,"Turkmenistan","Asia","p248"
57.33,38.029,"Turkmenistan","Asia","p248"
55.512,37.964,"Turkmenistan","Asia","p248"
