"across","along","height","tank","instant"
"260.0","200.0","-1.125","Shallow","9"
"280.0","200.0","-2.144","Shallow","9"
"300.0","200.0","-2.009","Shallow","9"
"20.0","220.0","-3.122","Shallow","9"
"40.0","220.0","-2.933","Shallow","9"
"60.0","220.0","-2.507","Shallow","9"
"80.0","220.0","-1.781","Shallow","9"
"100.0","220.0","-0.733","Shallow","9"
"120.0","220.0","0.546","Shallow","9"
"140.0","220.0","1.813","Shallow","9"
"160.0","220.0","2.707","Shallow","9"
"180.0","220.0","2.875","Shallow","9"
"200.0","220.0","2.156","Shallow","9"
"220.0","220.0","0.732","Shallow","9"
"240.0","220.0","-0.878","Shallow","9"
"260.0","220.0","-2.007","Shallow","9"
"280.0","220.0","-2.167","Shallow","9"
"300.0","220.0","-1.312","Shallow","9"
"20.0","240.0","-0.469","Shallow","9"
"40.0","240.0","-0.208","Shallow","9"
"60.0","240.0","0.301","Shallow","9"
"80.0","240.0","1.011","Shallow","9"
"100.0","240.0","1.813","Shallow","9"
"120.0","240.0","2.524","Shallow","9"
"140.0","240.0","2.901","Shallow","9"
"160.0","240.0","2.725","Shallow","9"
"180.0","240.0","1.905","Shallow","9"
"200.0","240.0","0.577","Shallow","9"
"220.0","240.0","-0.878","Shallow","9"
"240.0","240.0","-1.948","Shallow","9"
"260.0","240.0","-2.212","Shallow","9"
"280.0","240.0","-1.558","Shallow","9"
"300.0","240.0","-0.284","Shallow","9"
"20.0","260.0","2.139","Shallow","9"
"40.0","260.0","2.282","Shallow","9"
"60.0","260.0","2.524","Shallow","9"
"80.0","260.0","2.777","Shallow","9"
"100.0","260.0","2.915","Shallow","9"
"120.0","260.0","2.786","Shallow","9"
"140.0","260.0","2.272","Shallow","9"
"160.0","260.0","1.341","Shallow","9"
"180.0","260.0","0.115","Shallow","9"
"200.0","260.0","-1.125","Shallow","9"
"220.0","260.0","-2.007","Shallow","9"
"240.0","260.0","-2.212","Shallow","9"
"260.0","260.0","-1.633","Shallow","9"
"280.0","260.0","-0.477","Shallow","9"
"300.0","260.0","0.787","Shallow","9"
"20.0","280.0","2.875","Shallow","9"
"40.0","280.0","2.837","Shallow","9"
"60.0","280.0","2.725","Shallow","9"
"80.0","280.0","2.48","Shallow","9"
"100.0","280.0","2.033","Shallow","9"
"120.0","280.0","1.341","Shallow","9"
"140.0","280.0","0.422","Shallow","9"
"160.0","280.0","-0.612","Shallow","9"
"180.0","280.0","-1.553","Shallow","9"
"200.0","280.0","-2.144","Shallow","9"
"220.0","280.0","-2.167","Shallow","9"
"240.0","280.0","-1.558","Shallow","9"
"260.0","280.0","-0.477","Shallow","9"
"280.0","280.0","0.708","Shallow","9"
"300.0","280.0","1.546","Shallow","9"
"20.0","300.0","1.488","Shallow","9"
"40.0","300.0","1.341","Shallow","9"
"60.0","300.0","1.04","Shallow","9"
"80.0","300.0","0.577","Shallow","9"
"100.0","300.0","-0.035","Shallow","9"
"120.0","300.0","-0.747","Shallow","9"
"140.0","300.0","-1.455","Shallow","9"
"160.0","300.0","-2.007","Shallow","9"
"180.0","300.0","-2.235","Shallow","9"
"200.0","300.0","-2.009","Shallow","9"
"220.0","300.0","-1.312","Shallow","9"
"240.0","300.0","-0.284","Shallow","9"
"260.0","300.0","0.787","Shallow","9"
"280.0","300.0","1.546","Shallow","9"
"300.0","300.0","1.715","Shallow","9"
"20.0","20.0","4.817","Shallow","10"
"40.0","20.0","0.893","Shallow","10"
"60.0","20.0","-3.8","Shallow","10"
"80.0","20.0","-5.584","Shallow","10"
"100.0","20.0","-3.231","Shallow","10"
"120.0","20.0","1.232","Shallow","10"
"140.0","20.0","4.355","Shallow","10"
"160.0","20.0","4.022","Shallow","10"
"180.0","20.0","0.88","Shallow","10"
"200.0","20.0","-2.472","Shallow","10"
"220.0","20.0","-3.628","Shallow","10"
"240.0","20.0","-2.071","Shallow","10"
"260.0","20.0","0.72","Shallow","10"
"280.0","20.0","2.609","Shallow","10"
"300.0","20.0","2.398","Shallow","10"
"20.0","40.0","0.893","Shallow","10"
"40.0","40.0","-1.912","Shallow","10"
"60.0","40.0","-4.944","Shallow","10"
"80.0","40.0","-5.316","Shallow","10"
"100.0","40.0","-2.326","Shallow","10"
"120.0","40.0","1.981","Shallow","10"
"140.0","40.0","4.544","Shallow","10"
"160.0","40.0","3.723","Shallow","10"
"180.0","40.0","0.443","Shallow","10"
"200.0","40.0","-2.724","Shallow","10"
"220.0","40.0","-3.586","Shallow","10"
"240.0","40.0","-1.847","Shallow","10"
"260.0","40.0","0.929","Shallow","10"
"280.0","40.0","2.67","Shallow","10"
"300.0","40.0","2.309","Shallow","10"
"20.0","60.0","-3.8","Shallow","10"
"40.0","60.0","-4.944","Shallow","10"
"60.0","60.0","-5.584","Shallow","10"
"80.0","60.0","-4.069","Shallow","10"
"100.0","60.0","-0.475","Shallow","10"
"120.0","60.0","3.218","Shallow","10"
"140.0","60.0","4.66","Shallow","10"
"160.0","60.0","3.011","Shallow","10"
"180.0","60.0","-0.404","Shallow","10"
"200.0","60.0","-3.136","Shallow","10"
"220.0","60.0","-3.429","Shallow","10"
"240.0","60.0","-1.381","Shallow","10"
"260.0","60.0","1.321","Shallow","10"
"280.0","60.0","2.753","Shallow","10"
"300.0","60.0","2.108","Shallow","10"
"20.0","80.0","-5.584","Shallow","10"
"40.0","80.0","-5.316","Shallow","10"
"60.0","80.0","-4.069","Shallow","10"
"80.0","80.0","-1.395","Shallow","10"
"100.0","80.0","1.981","Shallow","10"
"120.0","80.0","4.355","Shallow","10"
"140.0","80.0","4.272","Shallow","10"
"160.0","80.0","1.761","Shallow","10"
"180.0","80.0","-1.547","Shallow","10"
"200.0","80.0","-3.524","Shallow","10"
"220.0","80.0","-3.036","Shallow","10"
"240.0","80.0","-0.661","Shallow","10"
"260.0","80.0","1.832","Shallow","10"
"280.0","80.0","2.786","Shallow","10"
"300.0","80.0","1.762","Shallow","10"
"20.0","100.0","-3.231","Shallow","10"
"40.0","100.0","-2.326","Shallow","10"
"60.0","100.0","-0.475","Shallow","10"
"80.0","100.0","1.981","Shallow","10"
"100.0","100.0","4.073","Shallow","10"
"120.0","100.0","4.599","Shallow","10"
"140.0","100.0","3.011","Shallow","10"
"160.0","100.0","0.013","Shallow","10"
"180.0","100.0","-2.724","Shallow","10"
"200.0","100.0","-3.628","Shallow","10"
"220.0","100.0","-2.287","Shallow","10"
"240.0","100.0","0.28","Shallow","10"
"260.0","100.0","2.351","Shallow","10"
"280.0","100.0","2.671","Shallow","10"
"300.0","100.0","1.238","Shallow","10"
"20.0","120.0","1.232","Shallow","10"
"40.0","120.0","1.981","Shallow","10"
"60.0","120.0","3.218","Shallow","10"
"80.0","120.0","4.355","Shallow","10"
"100.0","120.0","4.599","Shallow","10"
"120.0","120.0","3.384","Shallow","10"
"140.0","120.0","0.88","Shallow","10"
"160.0","120.0","-1.882","Shallow","10"
"180.0","120.0","-3.524","Shallow","10"
"200.0","120.0","-3.186","Shallow","10"
"220.0","120.0","-1.142","Shallow","10"
"240.0","120.0","1.321","Shallow","10"
"260.0","120.0","2.718","Shallow","10"
"280.0","120.0","2.309","Shallow","10"
"300.0","120.0","0.534","Shallow","10"
"20.0","140.0","4.355","Shallow","10"
"40.0","140.0","4.544","Shallow","10"
"60.0","140.0","4.66","Shallow","10"
"80.0","140.0","4.272","Shallow","10"
"100.0","140.0","3.011","Shallow","10"
"120.0","140.0","0.88","Shallow","10"
"140.0","140.0","-1.547","Shallow","10"
"160.0","140.0","-3.296","Shallow","10"
"180.0","140.0","-3.519","Shallow","10"
"200.0","140.0","-2.071","Shallow","10"
"220.0","140.0","0.28","Shallow","10"
"240.0","140.0","2.24","Shallow","10"
"260.0","140.0","2.75","Shallow","10"
"280.0","140.0","1.637","Shallow","10"
"300.0","140.0","-0.302","Shallow","10"
"20.0","160.0","4.022","Shallow","10"
"40.0","160.0","3.723","Shallow","10"
"60.0","160.0","3.011","Shallow","10"
"80.0","160.0","1.761","Shallow","10"
"100.0","160.0","0.013","Shallow","10"
"120.0","160.0","-1.882","Shallow","10"
"140.0","160.0","-3.296","Shallow","10"
"160.0","160.0","-3.586","Shallow","10"
"180.0","160.0","-2.493","Shallow","10"
"200.0","160.0","-0.421","Shallow","10"
"220.0","160.0","1.673","Shallow","10"
"240.0","160.0","2.753","Shallow","10"
"260.0","160.0","2.309","Shallow","10"
"280.0","160.0","0.676","Shallow","10"
"300.0","160.0","-1.149","Shallow","10"
"20.0","180.0","0.88","Shallow","10"
"40.0","180.0","0.443","Shallow","10"
"60.0","180.0","-0.404","Shallow","10"
"80.0","180.0","-1.547","Shallow","10"
"100.0","180.0","-2.724","Shallow","10"
"120.0","180.0","-3.524","Shallow","10"
"140.0","180.0","-3.519","Shallow","10"
"160.0","180.0","-2.493","Shallow","10"
"180.0","180.0","-0.661","Shallow","10"
"200.0","180.0","1.321","Shallow","10"
"220.0","180.0","2.609","Shallow","10"
"240.0","180.0","2.617","Shallow","10"
"260.0","180.0","1.374","Shallow","10"
"280.0","180.0","-0.434","Shallow","10"
"300.0","180.0","-1.826","Shallow","10"
"20.0","200.0","-2.472","Shallow","10"
"40.0","200.0","-2.724","Shallow","10"
"60.0","200.0","-3.136","Shallow","10"
"80.0","200.0","-3.524","Shallow","10"
"100.0","200.0","-3.628","Shallow","10"
"120.0","200.0","-3.186","Shallow","10"
"140.0","200.0","-2.071","Shallow","10"
"160.0","200.0","-0.421","Shallow","10"
"180.0","200.0","1.321","Shallow","10"
"200.0","200.0","2.536","Shallow","10"
"220.0","200.0","2.716","Shallow","10"
"240.0","200.0","1.762","Shallow","10"
"260.0","200.0","0.109","Shallow","10"
"280.0","200.0","-1.444","Shallow","10"
"300.0","200.0","-2.136","Shallow","10"
"20.0","220.0","-3.628","Shallow","10"
"40.0","220.0","-3.586","Shallow","10"
"60.0","220.0","-3.429","Shallow","10"
"80.0","220.0","-3.036","Shallow","10"
"100.0","220.0","-2.287","Shallow","10"
"120.0","220.0","-1.142","Shallow","10"
"140.0","220.0","0.28","Shallow","10"
"160.0","220.0","1.673","Shallow","10"
"180.0","220.0","2.609","Shallow","10"
"200.0","220.0","2.716","Shallow","10"
"220.0","220.0","1.883","Shallow","10"
"240.0","220.0","0.391","Shallow","10"
"260.0","220.0","-1.149","Shallow","10"
"280.0","220.0","-2.059","Shallow","10"
"300.0","220.0","-1.938","Shallow","10"
"20.0","240.0","-2.071","Shallow","10"
"40.0","240.0","-1.847","Shallow","10"
"60.0","240.0","-1.381","Shallow","10"
"80.0","240.0","-0.661","Shallow","10"
"100.0","240.0","0.28","Shallow","10"
"120.0","240.0","1.321","Shallow","10"
"140.0","240.0","2.24","Shallow","10"
"160.0","240.0","2.753","Shallow","10"
"180.0","240.0","2.617","Shallow","10"
"200.0","240.0","1.762","Shallow","10"
"220.0","240.0","0.391","Shallow","10"
"240.0","240.0","-1.04","Shallow","10"
"260.0","240.0","-1.984","Shallow","10"
"280.0","240.0","-2.051","Shallow","10"
"300.0","240.0","-1.227","Shallow","10"
"20.0","260.0","0.72","Shallow","10"
"40.0","260.0","0.929","Shallow","10"
"60.0","260.0","1.321","Shallow","10"
"80.0","260.0","1.832","Shallow","10"
"100.0","260.0","2.351","Shallow","10"
"120.0","260.0","2.718","Shallow","10"
"140.0","260.0","2.75","Shallow","10"
"160.0","260.0","2.309","Shallow","10"
"180.0","260.0","1.374","Shallow","10"
"200.0","260.0","0.109","Shallow","10"
"220.0","260.0","-1.149","Shallow","10"
"240.0","260.0","-1.984","Shallow","10"
"260.0","260.0","-2.079","Shallow","10"
"280.0","260.0","-1.383","Shallow","10"
"300.0","260.0","-0.18","Shallow","10"
"20.0","280.0","2.609","Shallow","10"
"40.0","280.0","2.67","Shallow","10"
"60.0","280.0","2.753","Shallow","10"
"80.0","280.0","2.786","Shallow","10"
"100.0","280.0","2.671","Shallow","10"
"120.0","280.0","2.309","Shallow","10"
"140.0","280.0","1.637","Shallow","10"
"160.0","280.0","0.676","Shallow","10"
"180.0","280.0","-0.434","Shallow","10"
"200.0","280.0","-1.444","Shallow","10"
"220.0","280.0","-2.059","Shallow","10"
"240.0","280.0","-2.051","Shallow","10"
"260.0","280.0","-1.383","Shallow","10"
"280.0","280.0","-0.269","Shallow","10"
"300.0","280.0","0.872","Shallow","10"
"20.0","300.0","2.398","Shallow","10"
"40.0","300.0","2.309","Shallow","10"
"60.0","300.0","2.108","Shallow","10"
"80.0","300.0","1.762","Shallow","10"
"100.0","300.0","1.238","Shallow","10"
"120.0","300.0","0.534","Shallow","10"
"140.0","300.0","-0.302","Shallow","10"
"160.0","300.0","-1.149","Shallow","10"
"180.0","300.0","-1.826","Shallow","10"
"200.0","300.0","-2.136","Shallow","10"
"220.0","300.0","-1.938","Shallow","10"
"240.0","300.0","-1.227","Shallow","10"
"260.0","300.0","-0.18","Shallow","10"
"280.0","300.0","0.872","Shallow","10"
"300.0","300.0","1.554","Shallow","10"
"20.0","20.0","5.945","Shallow","11"
"40.0","20.0","3.696","Shallow","11"
"60.0","20.0","-1.114","Shallow","11"
"80.0","20.0","-4.925","Shallow","11"
"100.0","20.0","-4.931","Shallow","11"
"120.0","20.0","-1.399","Shallow","11"
"140.0","20.0","2.769","Shallow","11"
"160.0","20.0","4.489","Shallow","11"
"180.0","20.0","2.815","Shallow","11"
"200.0","20.0","-0.628","Shallow","11"
"220.0","20.0","-3.161","Shallow","11"
"240.0","20.0","-3.119","Shallow","11"
"260.0","20.0","-0.891","Shallow","11"
"280.0","20.0","1.645","Shallow","11"
"300.0","20.0","2.666","Shallow","11"
"20.0","40.0","3.696","Shallow","11"
"40.0","40.0","1.105","Shallow","11"
"60.0","40.0","-2.851","Shallow","11"
"80.0","40.0","-5.358","Shallow","11"
"100.0","40.0","-4.393","Shallow","11"
"120.0","40.0","-0.597","Shallow","11"
"140.0","40.0","3.243","Shallow","11"
"160.0","40.0","4.45","Shallow","11"
"180.0","40.0","2.454","Shallow","11"
"200.0","40.0","-0.979","Shallow","11"
"220.0","40.0","-3.277","Shallow","11"
"240.0","40.0","-2.992","Shallow","11"
"260.0","40.0","-0.672","Shallow","11"
"280.0","40.0","1.788","Shallow","11"
"300.0","40.0","2.658","Shallow","11"
"20.0","60.0","-1.114","Shallow","11"
"40.0","60.0","-2.851","Shallow","11"
"60.0","60.0","-4.925","Shallow","11"
"80.0","60.0","-5.305","Shallow","11"
"100.0","60.0","-2.994","Shallow","11"
"120.0","60.0","0.917","Shallow","11"
"140.0","60.0","3.96","Shallow","11"
"160.0","60.0","4.198","Shallow","11"
"180.0","60.0","1.689","Shallow","11"
"200.0","60.0","-1.626","Shallow","11"
"220.0","60.0","-3.432","Shallow","11"
"240.0","60.0","-2.693","Shallow","11"
"260.0","60.0","-0.235","Shallow","11"
"280.0","60.0","2.043","Shallow","11"
"300.0","60.0","2.612","Shallow","11"
"20.0","80.0","-4.925","Shallow","11"
"40.0","80.0","-5.358","Shallow","11"
"60.0","80.0","-5.305","Shallow","11"
"80.0","80.0","-3.734","Shallow","11"
"100.0","80.0","-0.597","Shallow","11"
"120.0","80.0","2.769","Shallow","11"
"140.0","80.0","4.463","Shallow","11"
"160.0","80.0","3.469","Shallow","11"
"180.0","80.0","0.505","Shallow","11"
"200.0","80.0","-2.434","Shallow","11"
"220.0","80.0","-3.478","Shallow","11"
"240.0","80.0","-2.155","Shallow","11"
"260.0","80.0","0.396","Shallow","11"
"280.0","80.0","2.346","Shallow","11"
"300.0","80.0","2.475","Shallow","11"
"20.0","100.0","-4.931","Shallow","11"
"40.0","100.0","-4.393","Shallow","11"
"60.0","100.0","-2.994","Shallow","11"
"80.0","100.0","-0.597","Shallow","11"
"100.0","100.0","2.219","Shallow","11"
"120.0","100.0","4.203","Shallow","11"
"140.0","100.0","4.198","Shallow","11"
"160.0","100.0","2.077","Shallow","11"
"180.0","100.0","-0.979","Shallow","11"
"200.0","100.0","-3.161","Shallow","11"
"220.0","100.0","-3.229","Shallow","11"
"240.0","100.0","-1.328","Shallow","11"
"260.0","100.0","1.158","Shallow","11"
"280.0","100.0","2.594","Shallow","11"
"300.0","100.0","2.18","Shallow","11"
"20.0","120.0","-1.399","Shallow","11"
"40.0","120.0","-0.597","Shallow","11"
"60.0","120.0","0.917","Shallow","11"
"80.0","120.0","2.769","Shallow","11"
"100.0","120.0","4.203","Shallow","11"
"120.0","120.0","4.351","Shallow","11"
"140.0","120.0","2.815","Shallow","11"
"160.0","120.0","0.117","Shallow","11"
"180.0","120.0","-2.434","Shallow","11"
"200.0","120.0","-3.487","Shallow","11"
"220.0","120.0","-2.525","Shallow","11"
"240.0","120.0","-0.235","Shallow","11"
"260.0","120.0","1.921","Shallow","11"
"280.0","120.0","2.658","Shallow","11"
"300.0","120.0","1.671","Shallow","11"
"20.0","140.0","2.769","Shallow","11"
"40.0","140.0","3.243","Shallow","11"
"60.0","140.0","3.96","Shallow","11"
"80.0","140.0","4.463","Shallow","11"
"100.0","140.0","4.198","Shallow","11"
"120.0","140.0","2.815","Shallow","11"
"140.0","140.0","0.505","Shallow","11"
"160.0","140.0","-1.919","Shallow","11"
"180.0","140.0","-3.368","Shallow","11"
"200.0","140.0","-3.119","Shallow","11"
"220.0","140.0","-1.328","Shallow","11"
"240.0","140.0","0.979","Shallow","11"
"260.0","140.0","2.492","Shallow","11"
"280.0","140.0","2.413","Shallow","11"
"300.0","140.0","0.932","Shallow","11"
"20.0","160.0","4.489","Shallow","11"
"40.0","160.0","4.45","Shallow","11"
"60.0","160.0","4.198","Shallow","11"
"80.0","160.0","3.469","Shallow","11"
"100.0","160.0","2.077","Shallow","11"
"120.0","160.0","0.117","Shallow","11"
"140.0","160.0","-1.919","Shallow","11"
"160.0","160.0","-3.277","Shallow","11"
"180.0","160.0","-3.321","Shallow","11"
"200.0","160.0","-1.958","Shallow","11"
"220.0","160.0","0.19","Shallow","11"
"240.0","160.0","2.043","Shallow","11"
"260.0","160.0","2.658","Shallow","11"
"280.0","160.0","1.783","Shallow","11"
"300.0","160.0","0.018","Shallow","11"
"20.0","180.0","2.815","Shallow","11"
"40.0","180.0","2.454","Shallow","11"
"60.0","180.0","1.689","Shallow","11"
"80.0","180.0","0.505","Shallow","11"
"100.0","180.0","-0.979","Shallow","11"
"120.0","180.0","-2.434","Shallow","11"
"140.0","180.0","-3.368","Shallow","11"
"160.0","180.0","-3.321","Shallow","11"
"180.0","180.0","-2.155","Shallow","11"
"200.0","180.0","-0.235","Shallow","11"
"220.0","180.0","1.645","Shallow","11"
"240.0","180.0","2.628","Shallow","11"
"260.0","180.0","2.265","Shallow","11"
"280.0","180.0","0.801","Shallow","11"
"300.0","180.0","-0.928","Shallow","11"
"20.0","200.0","-0.628","Shallow","11"
"40.0","200.0","-0.979","Shallow","11"
"60.0","200.0","-1.626","Shallow","11"
"80.0","200.0","-2.434","Shallow","11"
"100.0","200.0","-3.161","Shallow","11"
"120.0","200.0","-3.487","Shallow","11"
"140.0","200.0","-3.119","Shallow","11"
"160.0","200.0","-1.958","Shallow","11"
"180.0","200.0","-0.235","Shallow","11"
"200.0","200.0","1.492","Shallow","11"
"220.0","200.0","2.548","Shallow","11"
"240.0","200.0","2.475","Shallow","11"
"260.0","200.0","1.313","Shallow","11"
"280.0","200.0","-0.358","Shallow","11"
"300.0","200.0","-1.69","Shallow","11"
"20.0","220.0","-3.161","Shallow","11"
"40.0","220.0","-3.277","Shallow","11"
"60.0","220.0","-3.432","Shallow","11"
"80.0","220.0","-3.478","Shallow","11"
"100.0","220.0","-3.229","Shallow","11"
"120.0","220.0","-2.525","Shallow","11"
"140.0","220.0","-1.328","Shallow","11"
"160.0","220.0","0.19","Shallow","11"
"180.0","220.0","1.645","Shallow","11"
"200.0","220.0","2.548","Shallow","11"
"220.0","220.0","2.53","Shallow","11"
"240.0","220.0","1.555","Shallow","11"
"260.0","220.0","0.018","Shallow","11"
"280.0","220.0","-1.399","Shallow","11"
"300.0","220.0","-2.044","Shallow","11"
"20.0","240.0","-3.119","Shallow","11"
"40.0","240.0","-2.992","Shallow","11"
"60.0","240.0","-2.693","Shallow","11"
"80.0","240.0","-2.155","Shallow","11"
"100.0","240.0","-1.328","Shallow","11"
"120.0","240.0","-0.235","Shallow","11"
"140.0","240.0","0.979","Shallow","11"
"160.0","240.0","2.043","Shallow","11"
"180.0","240.0","2.628","Shallow","11"
"200.0","240.0","2.475","Shallow","11"
"220.0","240.0","1.555","Shallow","11"
"240.0","240.0","0.147","Shallow","11"
"260.0","240.0","-1.224","Shallow","11"
"280.0","240.0","-1.995","Shallow","11"
"300.0","240.0","-1.841","Shallow","11"
"20.0","260.0","-0.891","Shallow","11"
"40.0","260.0","-0.672","Shallow","11"
"60.0","260.0","-0.235","Shallow","11"
"80.0","260.0","0.396","Shallow","11"
"100.0","260.0","1.158","Shallow","11"
"120.0","260.0","1.921","Shallow","11"
"140.0","260.0","2.492","Shallow","11"
"160.0","260.0","2.658","Shallow","11"
"180.0","260.0","2.265","Shallow","11"
"200.0","260.0","1.313","Shallow","11"
"220.0","260.0","0.018","Shallow","11"
"240.0","260.0","-1.224","Shallow","11"
"260.0","260.0","-1.968","Shallow","11"
"280.0","260.0","-1.919","Shallow","11"
"300.0","260.0","-1.098","Shallow","11"
"20.0","280.0","1.645","Shallow","11"
"40.0","280.0","1.788","Shallow","11"
"60.0","280.0","2.043","Shallow","11"
"80.0","280.0","2.346","Shallow","11"
"100.0","280.0","2.594","Shallow","11"
"120.0","280.0","2.658","Shallow","11"
"140.0","280.0","2.413","Shallow","11"
"160.0","280.0","1.783","Shallow","11"
"180.0","280.0","0.801","Shallow","11"
"200.0","280.0","-0.358","Shallow","11"
"220.0","280.0","-1.399","Shallow","11"
"240.0","280.0","-1.995","Shallow","11"
"260.0","280.0","-1.919","Shallow","11"
"280.0","280.0","-1.174","Shallow","11"
"300.0","280.0","-0.035","Shallow","11"
"20.0","300.0","2.666","Shallow","11"
"40.0","300.0","2.658","Shallow","11"
"60.0","300.0","2.612","Shallow","11"
"80.0","300.0","2.475","Shallow","11"
"100.0","300.0","2.18","Shallow","11"
"120.0","300.0","1.671","Shallow","11"
"140.0","300.0","0.932","Shallow","11"
"160.0","300.0","0.018","Shallow","11"
"180.0","300.0","-0.928","Shallow","11"
"200.0","300.0","-1.69","Shallow","11"
"220.0","300.0","-2.044","Shallow","11"
"240.0","300.0","-1.841","Shallow","11"
"260.0","300.0","-1.098","Shallow","11"
"280.0","300.0","-0.035","Shallow","11"
